98	47	730,729,1,52,6,487,1893,463,59,1309,1312,61,1330,7,2,752,751,1262,481,2124,733,91,2638,904,449,472,897,1304,1345,451,5101,761,70,906,1362,3766,754,902,1431,491,742,1310,1264,1320,3097,1614,1313,5156,3452,868,3102,1909,2711,95,1429,2133,3773,1332,5,485,744,6116,3180,6850,776,621,74,1900,731,6338,1267,739,77,1412,1780,1308,2598,5162,477,1342,747,1296,896,734,53,6335,727,69,732,9134,479,1549,86,16699,741,3447,746,1559,1317,769
99	1420	6382,20042,11901,5454,9417,26102,13211,2811,23209,19858,3926,10301,2006,10581,18306,6989,14036,5452,19861,6568,10161,6567,19859,11501,11493,6569,14044,7230,6731,9190,856,21482,6564,20277,5453,14035,21188,19860,21193,20038,12730,21493,3142,20039,17698,2810,9199,11710,6566,9200,1979,18307,21494,20275,19862,18550,9791,6987,21033,11715,12731,6563,19863,18250,18309,25528,9789,17106,3729,16853,14039,14042,21509,1996,11713,20278,20083,20272,9193,16485,11708,21180,5620,15420,20037,2847,11718,20181,19991,16016,20280,12725,15703,2005,21507,13212,14037,12881,12901,16427
100	3783	7762,7737,7816,7763,7796,22487,7886,20297,7939,28881,7753,7758,7873,7814,7781,7733,7997,7849,7801,20348,13116,20391,20472,13117,7981,28894,7742,7812,7983,8061,8075,17732,24419,13016,23174,29654,7739,23144,20292,8006,7870,7740,7743,7903,22323,23113,7811,20323,7982,7900,7852,7865,8010,7786,23763,24429,7757,24925,24421,7954,23551,7896,7922,8056,19522,20414,22620,7860,29821,7731,7952,29267,28465,21328,7744,7826,8048,8103,29671,8088,7834,20347,29969,7961,8068,28935,21347,23191,28918,22337,7929,29279,13098,20412,20468,8092,30432,28138,12988,7893
101	1734	1,6,52,7,1893,59,487,61,2,463,1309,481,1312,1330,449,1262,2124,451,472,752,1559,904,751,72,485,906,491,2711,2638,1429,897,2133,5101,70,2069,5,1345,733,902,4543,1362,3766,1431,69,1264,1543,91,761,86,460,742,447,731,754,1564,1279,617,95,87,53,1556,6850,2120,1549,739,776,77,2625,1332,1310,39,3097,1452,1290,6116,685,1780,1283,74,691,1490,1296,51,1313,1342,3773,457,1308,910,3102,1909,1539,480,868,787,734,16699,1320,8358,1896
102	358	487,7,2,463,2124,906,2638,451,904,751,5101,1429,761,491,1431,1264,776,754,1362,1304,731,1342,1549,897,6850,2133,5,1296,3097,617,1308,694,787,734,3102,739,480,1310,2120,621,910,5162,9134,3764,87,10040,1332,39,685,2130,446,1272,1279,868,732,1614,3180,16699,748,77,784,3452,74,1320,1556,6338,1313,1290,747,1283,1412,3447,1581,6330,4076,3056,95,1337,3773,1257,691,1539,2598,744,1909,4482,727,1600,1523,6116,782,1900,1287,772,908,51,792,728,2577,2561
103	1330	10465,18524,11190,553,1051,11639,18950,16305,11016,10872,25654,10467,10865,22946,13682,11507,5085,10466,6571,11650,11073,62,5063,26188,11189,12666,549,25294,5073,11013,17660,18030,11052,550,18028,5072,8976,10356,10455,19002,5058,8558,6572,5061,25292,8343,8390,2706,10617,5078,18505,10451,12472,12888,23742,11048,603,5059,7217,11025,592,7214,6960,12501,26846,19450,6542,6579,60,8951,16530,11022,16124,15436,17645,27605,28039,20936,5062,816,10442,12485,17643,18027,539,11678,546,11023,17651,10364,22225,5064,18526,18026,6583,18032,6545,8458,12423,10360
104	1702	60,1,729,2069,6,7,52,487,1893,463,2,59,1309,95,1312,1330,72,2047,5106,2145,2092,742,99,481,1262,6116,751,472,449,491,70,451,904,7194,2788,897,733,1566,1362,1345,2638,479,111,4975,1909,689,91,2571,741,5101,1559,435,906,1586,2133,902,477,196,5,460,82,761,3766,1431,2711,1264,1429,5168,694,754,202,2725,1614,77,74,2046,896,1313,482,3097,3773,11811,3452,1320,727,662,468,4541,447,1427,5110,5167,3078,51,1332,731,3102,69,868,6850
105	1307	6978,8643,8239,1512,6976,1519,5250,11390,11399,21148,4296,9583,16323,16895,21149,6895,4214,7050,8881,20266,6678,6699,5615,1501,6683,849,16889,10875,4289,9215,26059,14233,8648,8889,14232,14451,14234,10843,22962,10675,21546,11835,14491,2093,19647,2695,15985,13705,16883,12030,10517,14054,21293,20264,13233,14235,18406,20589,9216,16891,19646,25698,26279,854,13235,21561,11705,13472,14924,11425,15457,25747,19643,14459,15610,22591,9982,25209,2863,16894,20271,10842,16881,5435,15609,15937,9818,16892,2094,5428,14466,5258,17096,2653,11834,3444,15982,10532,27541,9924
106	615	60,729,1,1893,487,1309,463,1312,752,1330,72,1262,733,751,7,2124,2638,449,91,904,451,1345,742,472,3766,1614,897,761,95,5101,902,3452,3097,1304,754,1431,6116,1264,1310,3180,3102,2,1909,2711,1429,776,1412,744,5156,1780,1313,621,694,1362,2571,6850,868,477,5162,479,731,741,747,3773,2120,739,1332,1308,1342,896,3447,6338,69,53,1296,732,86,15062,1549,734,1564,87,772,9134,2598,1561,746,728,16699,6335,3618,1900,1267,1279,787,480,1556,4076,5,748
107	5266	3460,3480,2006,1828,3513,622,1650,3573,3526,11235,5490,3486,23846,5462,1975,10893,6686,3549,9789,6990,3485,6731,3563,5486,1707,3514,3511,5574,5546,3711,5535,5590,6989,2002,4388,3489,3512,10237,15816,8745,7230,5469,25353,9190,10246,2004,16791,12658,6685,3536,3142,9199,11710,14285,5589,5475,3523,7228,3729,9784,1977,1979,18250,11715,3611,5567,9791,3505,2137,21188,10207,3504,3548,9579,24595,9200,25775,25054,11185,3534,6729,18549,25087,3487,9524,11179,5501,2005,6987,5474,9581,10937,7221,11719,11713,3481,3494,10214,9087,11178
108	1437	1512,1808,6978,913,11484,13551,6884,6977,17761,1727,822,17781,17888,25124,6678,6314,18650,22630,1456,10232,6699,19373,10201,19362,3699,20757,18651,3460,25747,18316,31578,18317,8643,18406,10718,6647,14054,11398,11155,700,28359,8639,13929,15457,25879,25880,21561,10244,20817,60,17889,14480,5480,18649,20750,16262,19304,61,15539,11892,622,10714,5111,10072,17021,21148,20751,19358,15690,19813,17036,15996,9360,20686,12551,730,20220,9354,17779,11161,16263,18344,11666,19355,27039,3495,8645,1650,13865,6408,19250,25878,17019,18922,25569,27693,8642,20213,20685,19365
109	1163	60,730,1,2,729,6,7,52,1458,1893,59,487,491,463,1309,485,481,1312,709,2133,51,1330,449,468,451,70,1262,752,2124,472,36,1362,694,1345,904,3402,691,72,77,3078,751,2711,460,1429,906,2638,5126,3453,2785,1559,74,2517,733,5101,3460,897,727,1556,69,16181,902,3407,2045,1547,1427,3766,92,1536,2151,742,91,1431,1279,86,871,1264,1615,1304,1896,761,711,32,6812,913,754,95,731,1453,87,1923,2069,703,80,458,6440,1564,3473,6850,109,1910
110	2777	201,99,202,7194,5392,2725,196,68,5793,4100,1394,388,2331,1885,62,662,435,111,101,1631,3740,4358,393,203,3268,3085,4534,2675,9414,4219,3365,4383,3688,413,3378,4101,8904,8442,16848,2353,5604,5345,6091,4225,8588,10616,406,9415,5802,199,16847,6600,3742,105,9395,8910,4224,5391,2698,160,8727,8725,1635,2641,2732,3229,6969,17010,106,3691,9418,3305,3231,64,5224,5222,5974,430,6008,8599,8717,6048,3190,9411,2685,611,8952,2736,431,8137,2330,4378,8443,420,2332,8625,2307,8613,10189,5321
111	1979	7194,388,98,662,2750,1631,393,3688,64,4534,4383,3378,3085,4101,4219,5604,406,106,3742,3231,199,2698,8853,4225,8137,105,3691,3190,2330,5382,17010,611,2387,8227,5974,2754,1625,3285,3229,11908,5945,2736,6969,1401,2119,1371,5222,6069,5852,3060,2051,430,8212,2332,5816,10189,2054,5643,8140,6259,3169,5321,6023,1630,104,6073,8138,7203,2287,5370,6043,6072,2726,189,2283,5958,1637,5946,5973,5232,493,1884,6002,7723,63,6045,5447,5306,5930,2738,4354,14682,3134,5663,5975,8855,3692,6086,3066,14880
112	451	19121,9479,10619,2231,2222,2225,6952,9454,12539,12135,11955,12138,9483,19136,11956,2235,2219,23198,2237,12403,10620,5389,21921,2251,12147,10405,14331,11286,12130,2925,29109,2234,14083,12188,12159,19133,29687,17171,7364,12129,29520,21707,12134,12121,12538,2679,28840,11990,7879,2367,833,12125,17180,11366,12537,29511,12878,30183,19120,14595,29932,4429,9500,11142,17455,28620,24460,6950,14084,8031,30278,11009,7355,12186,9499,30888,24459,9475,29158,9440,3302,2926,9433,28863,2232,2380,12156,398,28864,12116,10411,14090,29501,29467,11140,11991,28836,11983,28866,21274
113	1018	64,99,2725,62,7194,202,1377,196,68,2698,388,3268,3808,662,104,3742,63,2054,5931,3378,2992,111,1885,2052,6086,2331,2727,3275,98,12738,4358,5655,10616,413,101,3688,1398,2675,2387,5819,393,6048,13736,9847,2750,1631,5682,4534,5660,203,1371,11253,12820,2756,5945,5663,422,3134,10608,5654,5667,4383,5967,5916,5946,8227,5604,406,3175,8117,4428,5837,5664,1635,4219,2678,3085,3667,4586,6259,3365,4101,3231,2118,5668,493,8321,3216,2447,6008,199,3138,2119,13757,4562,6023,8137,3169,5382,15332
114	2975	60,2069,730,5106,3524,61,4543,1650,5535,1,2625,5486,5469,2047,3480,729,717,11811,17967,5501,1566,3548,7,15865,6,5533,3590,13441,7624,2,3523,10216,17964,485,52,19694,2788,7630,4975,1828,5472,3487,3513,3537,25039,3485,15918,1893,3489,2626,11905,5110,3465,1575,5167,6666,59,689,487,463,8341,3526,22757,5168,10121,1830,4959,2145,2067,13440,11180,4544,17963,10922,1509,1309,5135,5027,6890,690,21671,4954,6769,5031,1589,1312,5510,15033,24558,10893,481,5516,23272,1330,5521,15845,5529,11198,2055,5568
115	5482	8552,11670,5085,549,550,14415,12715,5063,25294,10356,27830,11374,25608,5336,815,20936,5058,15436,25345,5061,13297,2706,22225,11025,25354,813,8550,5068,5337,6571,8551,4548,6960,17658,5078,5059,1862,5073,27605,16308,5062,17645,28039,11678,10455,27825,12485,14416,11368,11023,8951,8557,18030,6579,552,1053,18032,18257,7217,596,16124,12423,18028,6545,8458,19002,8570,8445,11022,11032,10472,1069,10871,6583,6552,26014,22952,8390,18259,10862,10442,5310,10861,8459,11190,5072,15515,24149,16297,16129,6547,18039,12425,6878,11364,14558,13287,10866,28080,21746
116	2972	3274,808,6245,6286,7547,7548,10997,7529,7502,7581,591,23224,24060,7414,7565,6256,6255,17599,7522,7463,135,6249,6246,6284,6285,18062,14638,812,7426,6287,7436,7527,7572,17423,21690,7462,7496,3625,6244,7495,23432,8524,141,18965,10992,7503,13750,7570,6283,23231,7545,11481,22800,23646,22983,7379,7573,6253,7391,7575,12763,22803,3634,13817,18724,8498,21697,7567,10984,224,7423,7380,4409,15716,371,23645,7451,17578,7399,15323,7514,7498,23230,7576,17394,11998,6248,29859,20014,8525,24131,15792,18678,17456,7413,8543,7544,18109,8510,15484
117	3803	7737,7814,20297,7873,7758,7849,7781,20348,7939,7739,7763,7743,17732,8006,7961,7981,7896,23191,7774,21453,20347,7786,21905,7865,13098,7970,7983,7753,7834,21342,7962,20419,20412,24796,7915,21334,21908,7922,23136,19522,7887,7742,7760,19554,8083,21337,7796,8038,30432,7999,7941,28811,23781,7855,7929,30025,7913,7982,7816,7806,28801,8095,28797,7827,8023,8056,23070,8088,7801,22459,23132,20352,22470,22323,13017,7990,23607,22487,20292,20414,23623,8084,7832,30097,7805,28517,7921,7903,7744,8087,27776,24419,23130,20344,20282,20293,22477,8090,7980,7766
118	2661	730,1,729,7,6,1893,59,61,1312,472,1330,1262,904,451,752,751,2124,5101,897,906,694,2711,2638,902,1431,1264,491,1559,1304,1452,733,1453,69,1332,2133,731,469,3766,761,86,2120,91,6850,70,1526,2561,1345,754,5,739,53,1911,16699,1362,1279,473,3773,474,1927,470,460,1313,868,1257,1310,1556,471,1290,1296,3097,1308,1337,1539,6330,2159,734,1342,1440,3102,2601,9134,1287,776,685,480,1272,910,5156,1614,1335,740,621,1564,1425,1277,488,87,1780,1543,74
119	3396	60,1,6,1893,59,1309,1312,463,7,2,1330,1262,481,72,201,751,2124,733,2638,449,904,91,70,761,451,1345,472,742,1362,491,754,99,5101,897,902,1304,1431,3097,1310,1264,95,3102,1614,6116,3452,2133,2711,1429,5156,62,485,5,621,776,74,1313,1320,1909,2725,6850,77,196,731,5162,1332,694,2120,1308,1412,739,1342,7194,1296,3773,732,727,741,479,477,2571,202,734,53,9134,1549,69,896,86,746,1559,68,617,3447,1900,16699,6335,1564,728,87,748
120	4056	18629,27199,5049,21996,23661,9859,12935,7655,7485,5052,1920,12936,25053,12930,4335,21993,9868,25428,22986,5302,28489,9855,26995,24175,23476,9857,25942,23664,10536,18613,26336,24395,25203,27233,25681,9867,25678,21986,25104,23660,27200,13176,9896,26842,27237,26841,21983,27277,21978,4336,9108,24180,9906,13173,1822,29911,18639,24371,11126,21991,22988,28796,25103,21979,21980,25115,10976,27212,24393,10537,9864,21985,19470,6781,28491,21995,24200,13179,25113,24394,25112,12924,26036,21047,29910,9907,25429,9107,29912,5053,20967,18616,27238,21992,9860,15831,26005,9861,27243,25485
121	366	52,7,463,61,1312,2,1262,1330,451,904,2124,752,5101,751,902,694,72,897,731,1264,1431,69,86,491,485,6850,1304,2120,739,2133,733,1332,761,5,1345,16699,754,1279,70,91,10938,2561,1290,1257,1559,1362,1549,1556,1539,5490,1452,734,685,1337,1453,1911,1272,742,480,1287,3097,792,787,6330,1313,617,5462,469,1320,1283,474,776,3102,2789,473,3764,446,1526,1564,87,470,678,2130,1335,1780,1277,39,621,51,471,10040,95,691,23846,73,465,1523,1614,74,5162
122	798	10356,5058,5061,5063,25294,8451,5062,5059,17645,5078,1512,12423,6978,18032,8458,6977,11678,8445,8951,16124,12485,11025,12425,16129,6976,6686,11032,17659,22209,19915,9789,8239,28039,21746,5057,18039,6579,11023,18525,27605,7217,6583,12415,10366,11022,6545,12481,11390,15436,25226,14556,15515,22226,24149,6558,5084,4548,20936,6547,6685,18765,22225,4296,11399,21188,8448,5064,6561,12429,6548,11677,9583,8459,16131,11031,18762,6580,16323,27193,26014,5073,7050,17658,16130,25085,25076,11414,22542,6562,10367,7218,12428,17647,6699,6539,18776,12847,12492,6575,7230
123	2129	3460,3480,1828,3513,10938,3526,23846,3549,2238,11235,3486,1650,9479,832,10893,12138,2235,3512,3511,3485,2231,3514,2222,1707,5490,10619,3573,5590,12135,11139,3524,12147,2234,5462,5589,107,14331,5535,12159,2225,15816,5567,12658,3489,5475,10246,12121,3536,12129,622,25353,3563,3504,5469,23791,9522,9483,9454,5546,2239,24595,2219,14268,17180,3481,12130,12125,2137,5389,11955,3494,10237,2233,5574,9440,11601,5583,15859,12151,3523,1856,3492,12188,12134,11009,3548,11956,11175,10214,5538,21505,12156,10620,2237,10058,16791,5501,25775,3505,5560
124	499	812,591,7506,3274,7376,6245,7469,7538,21691,7547,6286,7548,21694,24527,227,3144,7395,3146,353,7529,9845,7562,11269,28019,22113,138,11476,7581,22865,7502,15747,18680,4430,16014,17473,11481,257,7414,18388,141,23432,6256,6255,362,26534,7565,258,7463,7522,383,7436,18698,11279,7480,22937,21541,10997,18716,17383,23300,11280,6249,23299,24356,377,2925,21690,6246,12958,16007,7426,10984,18965,6284,7462,6285,17409,242,18722,21539,7382,10992,7572,8524,6287,18971,24522,18754,23915,7527,14638,17386,21697,24130,252,7495,7496,17599,24360,7503
125	1093	6245,6286,7547,7548,7565,6249,6246,6285,7495,6287,7463,7426,7522,7527,7570,7496,23231,3625,8524,6244,7545,7462,12763,8498,7573,17578,7380,17394,7423,11998,6283,23230,7399,7413,7514,8510,6248,7544,7379,18109,8543,8525,17582,6252,17604,8501,7498,7517,8502,7576,7465,8523,10289,7466,18118,8511,7528,6247,18115,23233,8538,591,6250,6254,7420,8532,23235,8536,18126,18108,17574,7398,7408,7526,12000,7411,20664,6251,18125,7378,8503,7416,7516,23237,18110,17580,7543,7525,7403,7497,8522,17573,8526,24357,25144,7464,7406,7419,12764,15415
126	3599	107,11168,11207,1856,11187,11221,5476,5483,20914,1855,12645,1650,3460,622,25696,24186,6455,26820,26826,19626,23927,20912,21667,26715,26817,5562,21505,3473,5522,3886,3732,25499,15861,3547,19621,15862,12636,13369,25992,19632,22076,11203,26733,12642,27163,24189,10116,1679,16770,12066,25927,3699,14965,26477,4016,21659,3523,12644,12637,3524,16768,12638,10895,10247,25266,19610,11208,4015,26048,3733,3551,13375,19334,11209,10236,3487,15187,3730,13370,10920,12098,4019,3869,19623,3826,13365,16787,24868,22078,19625,24188,3871,1819,10115,20859,25255,11162,20171,12639,15275
127	449	64,99,7194,662,4740,1377,3688,1885,796,68,821,3378,111,2091,3271,104,3268,63,27,435,2331,2727,650,101,98,4534,1234,25,1635,3231,406,8137,5604,4668,26,1631,2052,3190,611,393,5851,3045,9,2750,4725,1371,4383,8227,1747,67,2387,3691,2698,2054,5852,5435,4700,5930,413,953,3742,4101,849,6069,10616,10,3365,2051,3317,2896,6073,1625,4219,8138,2628,8140,6072,2678,3060,8212,6002,9815,4720,5643,12965,16504,2353,3175,3667,21231,2251,5916,1401,3216,1637,1732,3224,160,1109,5931
128	1237	60,730,1309,1312,2124,1330,6,906,107,729,52,902,5101,1431,1264,1893,59,1342,481,1296,7,1308,734,449,1332,9134,451,2,748,784,1600,6330,487,2129,4482,463,908,2711,1411,1429,704,1262,8902,3768,774,6651,865,1299,775,1567,786,2590,694,14996,69,1440,752,904,1279,2589,472,55,1535,86,9379,3859,491,1538,2607,10039,1306,2578,2133,780,4062,6804,3699,1265,1556,5,1263,2638,1290,2613,1539,1971,751,1580,15010,4486,1776,1283,1287,3460,783,72,2568,1345,53,70
129	2463	1,6,729,52,2,1893,59,7,481,61,449,1309,451,463,491,1312,5,2133,1330,694,2124,1262,2711,752,1556,472,69,904,70,906,1279,1345,691,1362,2638,51,72,77,485,1287,1539,5101,902,2517,1290,733,87,488,1277,3766,1283,1564,731,73,1275,465,74,1264,897,53,92,1935,3,761,617,91,1304,6850,1549,685,754,727,2789,1780,1600,2120,776,10938,39,714,910,1296,1559,480,2518,742,787,1342,3097,1332,1308,1310,734,1272,16699,458,678,3102,615,3078
130	4419	60,729,1,487,52,6,1893,1309,1312,59,1330,7,752,1262,72,481,904,2124,733,472,897,91,5101,2638,449,451,902,761,906,1264,3766,754,742,1310,1313,1320,2,868,3097,1332,1614,3773,1909,5156,2711,3102,1429,95,2120,6850,6116,3452,739,3180,1900,621,694,477,1308,6338,776,1267,896,1412,16699,1296,1342,2598,5162,53,734,747,9134,69,479,86,1780,6330,1549,741,732,6335,1329,744,746,1337,1257,769,748,2561,617,1453,787,480,1279,1564,728,910,2577,87
131	2817	730,60,729,1,6,487,485,61,59,1309,1312,1330,463,7,752,481,751,72,2,904,2124,82,2638,733,5101,91,1304,761,906,897,2069,1431,902,754,3766,1264,1310,1575,3443,713,742,2711,1429,718,1320,3097,868,694,1313,5156,1332,3102,6850,731,4543,1909,3773,739,6338,1614,6116,69,2552,6816,621,1308,1559,53,2598,86,1342,1296,3180,871,491,1900,734,16699,5162,9134,1549,1267,1923,1279,747,776,477,1412,769,732,708,4541,3452,459,6330,1556,6335,5045,746,748
132	2721	859,201,99,3460,28,650,796,202,656,196,608,821,5793,435,503,2535,4668,7120,2627,393,2331,655,4700,1879,1394,4628,68,1885,98,4742,203,4620,10,1049,2628,1747,1631,12965,840,29,16504,4720,101,4219,844,2750,2629,4358,652,1234,4664,1229,818,3085,21231,3365,16,1109,4605,1145,1135,1106,1732,2574,6690,4684,2725,1120,1199,4606,4405,802,4626,1000,675,2899,4225,14026,10938,1200,2353,4610,1214,4224,4741,3486,4773,17824,147,4749,918,953,2898,25,15691,199,4383,105,4725,4779
133	3868	60,730,1,6,729,52,1893,59,7,1309,481,487,463,449,451,1312,1262,1330,472,904,2124,2711,752,694,906,69,86,751,5101,2638,6890,731,1279,72,8365,53,1264,1431,897,5027,1290,2626,6850,3766,1304,1539,733,2120,739,1556,7643,761,754,1549,1287,792,1332,91,16699,685,1896,1296,1283,1257,1272,910,2561,740,734,480,1308,617,787,2789,1342,7317,1911,1277,1310,3097,868,1337,3764,73,9134,776,446,39,2130,465,3102,6330,12586,1313,678,90,742,1564,1320,10040
134	1898	730,1,729,7,6,52,2069,485,59,1309,5106,1312,2092,460,1330,4543,481,1559,1262,472,752,491,72,451,2625,871,1923,70,751,2124,904,1362,1427,2133,1345,897,742,2638,95,1453,906,703,733,5,5101,717,1429,2711,6816,902,1566,1543,91,77,736,1304,6116,2571,1431,74,3766,13441,1264,447,1452,51,761,3078,11811,727,69,3428,754,488,1909,86,3819,731,716,1490,691,1332,1310,6850,3773,1614,3097,1556,6672,2601,1313,2788,53,1590,2120,1279,479,2251,1611,457
135	5200	2222,2231,9454,11139,6953,2225,2219,5389,6952,11955,11286,10620,2239,11366,11601,11956,12135,14083,9483,2228,12138,2235,2233,12186,11598,17171,12878,2223,12147,14331,12130,14084,11604,2234,12151,12129,12134,19803,12159,11953,2564,12121,6950,12125,17180,11959,829,11142,9433,14090,22194,2565,21274,14595,18740,5390,9475,25359,11287,9499,9440,14585,9434,2241,9500,2218,14605,11009,6625,17137,9566,19555,9478,6825,19801,2245,12194,19809,831,19794,14087,19795,18739,12156,19793,9501,12187,2232,19800,2229,11952,20586,591,20649,9488,9450,11140,26080,11951,2220
136	1838	60,1,7,6,52,1893,487,463,1309,1312,2,481,1330,1262,449,451,904,2124,1429,751,5101,2711,906,72,485,902,897,2638,491,69,1431,1264,86,731,1559,1452,53,2133,1304,733,1453,6850,1279,2120,5,70,1526,761,739,1911,1345,1332,2561,91,754,16699,1362,1290,1556,1257,1927,1539,460,1549,474,469,2789,678,473,742,1296,1310,868,3773,740,470,1287,1308,1313,1337,734,685,471,1342,3097,1320,2159,6330,792,480,910,1272,617,1283,3102,1277,787,9134,776,95
137	3050	3460,3480,3513,10938,23846,11235,3549,3486,107,1828,5490,3526,3573,1707,3514,3485,1650,5462,622,15816,5475,5567,3563,10246,3489,3504,5486,10893,3524,9522,3511,5546,14268,23791,10237,2137,3481,5574,5590,5535,5474,3494,15859,5583,3464,5538,11175,3492,10214,3505,14285,5469,10058,3529,1676,11185,16791,10207,5589,5492,12658,3534,14852,21662,3491,16777,16766,14825,25353,14853,11179,5526,3545,11163,25281,14278,5494,10937,1675,11172,15020,14260,9524,3523,10220,9525,15672,15658,18905,14855,15819,15038,11178,3548,3515,5577,5496,25426,11218,5505
138	2281	60,1,730,6,729,2124,481,449,1309,451,487,463,4740,1312,1262,3460,1330,731,1429,2711,27,9638,904,910,1272,480,752,787,651,472,69,3764,694,2130,10040,656,2638,1279,9598,751,1290,5101,902,740,1264,1539,1431,26,72,3766,1556,6850,685,733,897,1283,1287,739,1304,2120,821,761,5030,1548,840,2551,754,617,9,2129,91,1296,1332,2135,1896,1564,2583,16699,87,734,1342,39,1273,1308,776,4620,1277,1567,446,1310,786,3097,1780,1257,2518,9134,844,73,75,3102
139	1843	60,1,52,6,1893,487,1309,1312,1330,463,59,7,61,1262,2,751,481,904,5101,1304,472,2124,902,72,1431,449,897,1264,2638,451,906,761,733,754,91,3766,868,1332,1310,2120,1320,1313,6850,1429,2711,739,491,731,1345,3773,3097,70,3102,742,1308,16699,1362,5156,694,485,1296,6330,53,2133,1342,9134,734,6338,1900,621,5,69,1549,86,776,1614,1337,1909,2598,1257,95,1267,5162,1299,2561,3180,748,865,1559,6116,732,3452,1780,480,787,747,769,617,1279,910
140	5305	730,1,7,729,6,52,463,2,59,703,1559,460,1309,1312,1330,481,1427,472,1611,871,1923,449,54,58,451,752,72,751,2124,1453,491,1543,897,2069,694,2133,70,5101,736,906,2638,1429,459,447,2711,1452,462,3443,902,5,733,1345,1490,1362,742,3428,4543,716,23246,95,1431,457,1264,91,3819,3448,2601,3766,69,6672,761,6923,5183,51,680,2552,6116,1808,5122,754,86,488,464,7592,731,6181,77,2509,5170,1425,1556,10826,1279,16518,2527,1332,1313,6850,10491,1909
141	3086	13136,28995,28986,28691,23563,29096,29077,29069,28985,29097,29389,29029,27864,31087,29033,27975,29169,28399,29006,29005,27861,27858,31090,29035,29036,23532,29046,23134,29045,29177,29204,29071,29034,27849,29079,29238,29209,29898,29200,27865,27964,28274,29080,28735,29480,30945,31231,27893,29086,23550,31106,27708,31229,29038,27895,29081,29388,29427,27950,27887,29074,28393,28737,27856,29486,29463,23564,31615,27850,28744,29207,27855,28996,29007,29030,29165,31207,27859,29044,28732,29449,28741,27854,30514,28997,27892,29393,29416,28743,13138,21803,29464,29040,27972,29078,28408,28991,31107,28394,28999
142	4057	5049,27199,25428,12935,7655,27200,28489,25942,10536,9108,9859,13176,5302,22988,24395,25053,10537,24180,26036,23660,25103,9867,9896,26841,4335,27238,5052,18629,6781,21990,27277,21982,25683,12930,1920,26995,7485,23664,13173,5053,15831,20949,9107,25113,25680,29911,13175,10976,25201,18631,28491,21983,9875,25202,11126,21993,9868,23247,28796,27233,3435,26616,1822,9855,4336,21991,27243,26749,18632,9857,27202,25104,27082,27230,25429,23661,17117,24393,12936,29910,21047,24178,23474,21995,25678,25690,24183,28632,23658,21992,13179,24391,25484,27084,25485,27198,26057,28492,21984,27075
143	2985	60,730,1,729,6,2,52,7,1893,487,59,463,1309,1312,1330,70,491,481,752,72,485,1362,1262,449,1345,2124,751,451,472,2133,3078,742,95,77,2571,904,74,733,5,2638,906,897,6116,91,5101,1559,2711,902,51,1429,694,3766,1547,1304,761,1431,1264,1614,754,2069,1909,460,32,488,691,3452,479,3097,36,1458,1310,741,69,114,3453,1313,1498,744,726,477,776,4045,731,1780,1364,86,6850,3102,447,1332,87,1556,3773,1320,703,53,2120,1279,1564,2517
144	3843	60,730,1,7,729,2069,6,485,52,1893,59,460,2,487,463,1309,481,1559,1923,871,1312,1330,449,472,1427,451,1262,2047,1566,752,703,2124,491,72,904,751,6816,1453,2638,694,1575,906,733,1429,2711,736,3428,2133,70,897,717,1543,82,5101,5,3766,11427,1452,3819,1345,1362,5110,902,58,69,1590,689,716,6672,742,447,24558,95,86,1304,54,1431,1264,5256,91,51,1279,459,1556,1490,4975,488,761,1586,1614,713,3097,7592,4544,77,2601,462,457,2145,1896
145	2019	1,60,201,99,52,6,1893,59,1312,463,1330,196,752,7194,202,1262,481,751,5793,435,72,2725,68,2124,904,2638,2331,111,733,393,449,1394,761,662,5101,451,388,91,98,897,1885,1304,3766,754,7,1264,4358,821,203,1631,1310,4740,101,2750,3750,199,3097,18,4219,2711,868,3102,1320,1313,1429,6850,1332,17010,4534,5156,3085,731,2120,1909,1614,739,3268,776,3365,621,1308,742,6338,3773,27,1342,26,3180,651,53,1296,5162,9134,9,1780,28,2598,1549,16699,477
146	1787	60,729,1,52,1893,6,1309,1312,59,487,1330,463,7,1262,752,2,481,751,904,2124,902,5101,449,1431,906,72,472,451,1304,761,754,3766,733,91,1310,6850,868,1332,2120,2711,1429,491,739,1345,3097,731,1308,3102,1320,70,1296,1313,1342,1362,9134,734,621,5156,6338,53,742,16699,694,2133,776,3773,1549,6330,5,485,748,5162,86,69,1614,2598,3180,1337,1780,787,480,747,1909,1257,2577,617,3452,1900,95,910,446,1412,3764,1272,1267,865,1279,2561,6116,5043
147	2809	60,730,1,6,729,52,1893,59,7,61,481,1309,487,5,449,491,2133,463,1312,2124,1330,752,70,2711,1345,694,691,1429,1362,906,904,2638,472,1556,87,1935,51,751,69,2517,1564,3,72,733,1279,488,86,74,485,3766,92,5101,1600,902,617,1896,1431,1283,1264,731,714,897,727,1780,761,91,776,1290,53,1539,1304,39,754,1287,6850,1275,685,465,1277,73,739,458,3097,910,1342,2518,480,1296,787,742,893,1310,1308,3078,734,3102,615,1332,1547,1559
